open,high,low,close,volume
122.9311,124.1686,122.8823,123.8952,787074
123.2422,124.2458,121.9894,123.5668,299722
122.2446,124.9288,122.9855,123.0433,874214
123.101,124.3174,121.8555,123.3116,361263
123.3589,125.8394,122.0108,123.9045,801781
124.0841,124.4418,123.2649,124.264,760213
124.4146,125.7171,124.0866,124.762,192955
123.4522,124.5084,123.0903,124.3836,337471
123.5266,124.9331,121.8402,123.6727,389606
123.791,124.5808,124.0698,124.4234,686453
123.6691,124.6128,123.4546,124.262,485130
124.0159,124.6543,123.824,124.1366,327713
124.4747,126.2982,123.8074,124.8007,893031
124.5158,125.4067,123.998,125.0788,784806
125.1196,127.0,123.4184,125.3068,757701
125.5886,126.6531,125.5642,126.3893,941903
125.0954,126.138,124.9336,126.0675,407156
126.3167,127.3215,124.7609,126.5314,617226
126.373,128.5188,125.9171,126.5599,291997
126.2393,126.9149,125.3459,126.6942,740226
126.7107,127.6619,125.9441,127.4585,389361
127.4308,129.2147,127.0513,127.7124,712680
127.9617,128.6059,127.6528,127.9815,631696
127.9766,129.9523,127.512,128.5178,397985
127.3787,128.7353,127.6217,128.3353,514970
127.5244,128.8358,127.3828,127.9157,880329
126.9732,127.9239,125.4465,127.3933,793673
125.4412,127.3132,125.4058,126.4101,747248
126.7436,128.9764,125.7253,127.4382,209031
126.1674,128.4106,126.496,126.8866,297523
126.2133,127.8075,124.8971,126.776,444325
125.663,128.4943,125.0487,126.6376,531498
126.1024,127.3189,125.1739,126.7913,934244
126.3041,127.6798,126.4196,127.1992,752617
126.93,128.857,126.6581,127.6294,419446
126.6027,128.5805,126.1511,127.3379,594560
126.9639,127.3474,125.6748,127.2543,170439
127.0921,128.6111,125.6975,127.3956,932035
126.4883,128.0201,127.1151,127.2712,413958
127.7782,129.5698,126.2668,128.0749,340562
127.7576,129.9366,126.4454,128.3204,794369
128.4385,129.7921,127.5021,128.6878,613168
128.2023,129.0227,128.6458,129.0193,844217
129.4955,130.8787,127.9692,129.606,659028
128.8671,131.1943,128.5994,129.6965,281551
128.4454,129.5461,127.4137,129.0481,383418
129.061,130.1772,127.6183,129.248,783821
128.3802,130.8537,128.7488,128.9223,467170
128.3755,129.2542,127.4439,128.658,949274
128.6277,129.3975,127.9849,128.9512,844594
129.2188,129.992,127.6781,129.5703,895463
129.5176,130.6985,128.9876,129.5809,336624
128.7494,131.6349,129.3233,129.7353,931228
130.5549,131.8038,128.7923,130.5865,193425
130.0443,131.3135,130.4094,130.7068,455904
131.6364,133.2848,130.6346,132.0077,942310
131.6444,133.5401,131.6904,132.2904,903363
131.0538,132.6039,130.2744,131.41,407266
131.113,132.1056,130.5543,131.7867,832754
131.2481,133.2464,131.1426,131.9773,948553
131.9316,133.4825,130.6722,132.6222,946402
132.8448,132.9959,132.6951,132.9588,843009
132.2326,133.9691,132.1067,132.8895,588260
131.9974,134.2559,131.4166,132.2774,400464
132.1441,132.8724,130.9108,132.1729,300484
131.3328,133.6787,130.9331,131.7476,843161
131.0238,131.6498,131.2633,131.4573,945101
131.2845,133.2165,129.8568,131.7516,267631
131.8818,132.8153,131.7544,132.5866,184791
132.4751,133.3311,132.0986,132.7839,467990
131.8707,133.3277,131.2925,132.186,100574
132.3477,133.5938,131.9751,132.4083,494317
132.3198,134.557,132.8062,133.0066,379903
132.1339,133.9323,132.4046,132.7017,356762
132.2853,133.8219,132.3014,132.6347,719326
131.9369,134.4668,132.2467,132.642,400146
131.7122,133.1539,131.4097,132.2496,185868
132.1045,133.0243,131.3259,132.5737,885739
132.0019,132.8368,131.2555,132.5133,965784
132.0867,133.523,132.7228,132.723,303482
131.6193,133.7048,130.4374,132.2793,900751
131.7716,132.1456,130.4149,132.0606,473270
132.281,132.6799,130.4939,132.4217,186384
132.0787,132.4476,131.5154,132.2353,793973
132.4594,134.2693,131.7692,133.0988,123909
132.0261,133.3847,132.563,132.899,251853
132.6018,133.3439,131.3773,133.0113,548158
133.3081,134.6632,133.1549,133.4776,341090
132.0118,134.2911,132.1165,132.7684,365894
131.0556,132.5524,130.9064,131.888,834020
130.2446,132.2816,129.9362,131.1252,592819
131.1497,131.9528,130.6372,131.7565,219294
130.6198,133.351,131.2764,131.4806,193177
132.7443,133.4335,131.9163,132.7597,248342
132.3703,134.4726,130.6317,132.4776,584886
132.4773,134.527,130.8251,132.5698,243071
132.6283,134.8985,132.1593,133.3409,292200
134.2743,134.3841,133.1993,134.3439,393250
134.8783,136.4616,135.1513,135.3747,186810
135.5062,136.1525,135.5783,135.9789,205306
136.1802,138.2812,135.9856,136.4909,385129
135.9168,138.3664,135.8108,136.7872,629815
137.0059,139.121,135.7136,137.1763,746870
136.5483,138.1175,135.9793,136.9007,286120
135.7175,137.536,136.2395,136.4916,775201
136.4595,137.5279,135.6113,136.49,517157
135.7319,137.1778,136.0796,136.4049,398210
135.3619,137.1156,134.676,136.1783,570342
135.5942,137.7973,136.1934,136.5264,276404
136.1278,138.87,136.039,137.0041,540163
136.7289,138.2401,135.6615,137.0483,327030
137.2007,139.5013,137.3307,137.7871,547644
137.1389,138.9418,137.0642,137.2162,732844
136.8615,138.1571,135.9928,137.1194,674966
136.6668,137.4559,136.6526,136.761,278372
135.5125,137.1069,134.6522,135.8277,619790
134.9112,136.6781,134.2794,135.7864,473350
135.3783,135.8884,135.0669,135.7255,610054
135.9203,137.2378,135.5055,136.4822,408393
136.3643,138.7858,134.9401,136.7976,167692
135.8266,136.3826,135.3433,136.2855,176151
136.243,138.6059,135.2195,137.2126,884509
137.5269,139.5055,137.5091,137.8231,889226
137.4868,139.4116,136.6963,138.1142,202547
137.5808,139.1404,136.6957,138.0009,148128
137.46,138.9363,135.7766,137.5212,450759
136.8458,138.1938,137.1502,137.3351,434572
137.0661,138.0622,137.319,137.8795,235163
138.723,140.7465,138.5574,138.8218,750246
139.5238,140.458,137.7272,139.5934,512834
139.1953,140.6797,138.4957,139.349,854099
138.0247,139.8518,136.969,138.7891,786881
138.1356,138.9689,138.2708,138.8596,191569
137.4103,139.8809,137.7226,137.9754,790500
137.6687,139.722,137.5439,138.1369,896828
137.1748,138.3613,136.8688,138.0631,984847
137.0634,139.7934,136.1397,137.8301,791162
136.2208,138.5066,136.262,137.0328,924774
136.4763,138.2342,135.46,137.2896,695712
136.3805,138.246,136.5348,137.0232,174824
135.9803,136.6517,135.0512,136.4383,812686
134.1375,136.123,133.5307,135.0021,205664
134.0624,135.1357,134.4405,134.9884,912304
135.8507,136.9642,135.8206,135.8745,576093
136.6536,137.8105,135.9747,136.7051,383359
135.5178,138.2255,136.3862,136.4766,367112
135.8983,137.6256,134.374,136.1755,718486
135.5365,136.909,134.5028,136.4099,403197
135.5219,137.6875,134.4399,135.9107,512366
135.9425,137.2081,134.6082,136.0616,598345
136.3642,137.6574,135.9628,136.4446,231739
136.9016,137.396,136.9102,137.0581,746899
136.7581,138.7235,135.4038,137.008,788642
136.4176,138.7681,135.7878,136.9062,879483
135.7657,138.0172,135.1039,136.4672,750244
135.0673,137.9352,134.4945,136.0537,530273
135.499,136.5451,135.1216,135.9405,863957
135.606,137.8464,135.8351,136.1242,293445
136.0592,137.5588,134.9909,136.581,848495
135.6399,136.5072,135.2718,136.1794,788939
136.408,138.2633,135.2719,136.9257,803696
136.7814,138.1584,135.9148,136.7902,384235
136.7778,137.3533,136.3454,136.7795,810361
136.3082,136.4609,136.0639,136.4059,384600
135.0922,135.5934,133.7059,135.1938,806032
134.9309,136.4353,134.486,135.6358,761109
135.7993,136.3393,135.195,136.0042,773222
134.9688,136.2516,134.8793,135.8635,488887
134.9684,136.6798,134.7978,135.897,318810
135.1791,138.0786,135.6762,136.155,151290
134.4346,136.9022,134.6174,135.3737,817145
134.8373,135.7487,134.5244,135.1092,168605
134.9966,137.4095,134.7295,135.5063,935934
134.7037,136.1705,133.8781,134.8792,489329
134.2198,135.9369,134.6793,135.026,774049
133.4592,135.2843,133.5606,134.3477,451272
133.7296,135.4024,133.8099,134.5809,450934
134.1297,135.0291,133.9911,134.5631,737231
132.9968,134.5288,131.7585,133.7555,425225
134.2403,135.3937,134.1906,134.3379,875008
133.9303,135.0266,132.6847,133.9706,155540
132.8122,135.0889,133.2166,133.5655,469425
133.2404,134.3833,131.9867,133.6657,106734
133.2445,135.6737,132.4117,134.2401,654920
133.6349,134.8883,132.9292,133.7321,447970
132.9074,135.6867,132.116,133.763,966607
133.4974,134.748,133.4776,133.9774,878105
133.4968,136.1264,134.0438,134.3239,933046
133.595,136.0535,133.7804,134.4122,210702
133.3127,135.504,133.5453,134.2287,621345
133.517,135.1239,133.0201,133.8149,152585
132.9081,134.0272,133.112,133.8579,896931
133.1702,135.2223,132.4996,133.3219,821561
131.7792,132.0751,130.4411,131.8612,747728
131.6478,133.2059,131.5883,132.0795,169193
131.7031,133.1916,132.4943,132.5314,541557
130.8765,132.2097,130.3706,131.35,579284
130.0158,132.0655,129.9485,130.8451,162341
130.425,132.9724,131.0345,131.1547,999261
131.974,133.0986,131.9158,132.1834,441632
131.2449,134.1693,131.174,132.1938,785546
131.769,133.0154,131.3603,131.8298,958871
130.8401,132.0595,129.9832,131.7384,990035
132.1214,132.8058,132.0792,132.4258,937126
131.6027,133.535,132.0626,132.1028,848322
131.2809,131.804,130.8081,131.7032,330093
131.29,132.4225,129.4895,131.4619,217827
130.627,131.2816,129.7175,130.9852,758280
130.8536,131.913,130.3385,131.0465,526638
131.655,133.3587,131.8251,131.8589,846603
131.8334,132.938,131.0505,132.0204,237400
131.4052,132.2211,131.4813,131.8942,127798
130.9504,132.2522,130.4528,131.7483,353650
130.3978,131.7018,129.8007,130.9667,745709
130.5151,131.5474,130.8779,131.4083,752762
130.7328,132.538,131.2316,131.3694,660867
130.5898,132.4942,129.7691,131.2791,984604
132.2081,133.0,131.7048,132.8757,179973
132.5756,133.8297,131.3408,133.0251,347509
131.9598,133.4772,132.1296,132.6492,946986
132.3663,133.1036,131.1303,132.436,148515
132.1504,134.1257,132.7728,133.0102,351577
132.289,133.7588,132.4832,133.0668,237183
132.1025,133.1805,131.0346,132.3477,635207
132.0393,134.4024,131.1562,132.8073,880776
132.4606,132.7975,131.8314,132.4732,183001
133.1926,134.6481,131.8122,133.4099,155926
133.8848,134.9611,132.5944,133.9499,964343
132.946,134.3364,133.0289,133.7263,651905
133.6109,135.8218,132.614,134.3668,433043
133.5871,135.5031,133.3822,134.4007,293602
134.8226,135.7818,133.5306,134.8271,234273
134.5682,136.4048,134.0782,135.0694,893430
133.9414,136.2508,133.7408,134.6463,257735
134.1691,136.2698,132.6285,134.3245,138099
134.1897,136.0982,134.2501,134.8395,223959
134.588,136.421,134.5988,134.6721,471399
134.2889,134.4724,132.7107,134.4703,509890
133.5169,135.0532,132.3427,133.9927,500176
133.5509,134.6338,133.4714,134.2045,662794
135.0899,135.4241,134.8649,135.2358,358754
134.5168,135.7659,133.3509,134.702,955391
134.5097,136.2078,134.5566,134.7141,492313
135.1815,136.2448,134.5727,135.4202,439038
135.1538,136.7206,135.2087,135.3804,496715
135.2114,136.586,134.4108,135.6066,779917
134.4216,135.9496,135.021,135.0754,276926
134.8515,135.8701,134.0311,135.2895,582940
134.42,135.9612,133.8496,135.196,908384
134.9696,136.3884,134.7145,135.6888,313835
136.156,137.5749,135.9325,136.2825,444977
137.5285,137.8093,137.3745,137.5773,907255
136.9892,138.0524,137.2405,137.8671,449731
137.9502,139.35,137.0996,138.03,919133
137.9789,139.2198,136.8428,138.1272,427580
137.9285,138.811,137.9481,137.9506,976248
137.4915,138.4248,136.6977,138.1199,906806
137.3898,138.7942,136.5467,137.9722,426685
137.0695,139.6359,137.1673,138.0564,273008
137.8283,140.4944,138.0284,138.7152,816030
137.8011,139.6171,136.5273,138.2119,519884
138.4103,138.9017,137.2127,138.7819,451453
139.1436,140.7812,137.4739,139.4404,689945
139.229,139.8634,138.6375,139.3814,956338
138.1824,138.951,136.5068,138.3205,731743
137.8843,138.4083,137.8417,138.0166,295460
138.5509,140.2166,137.8421,138.665,759175
138.4131,139.9508,137.7229,138.6536,923607
137.8473,139.3776,137.2722,138.154,540737
136.94,139.2375,136.6514,137.9016,295320
137.7434,138.7954,137.9815,138.3219,379880
137.6077,139.4845,136.8623,138.5953,711430
138.1033,139.7423,137.3723,138.4758,559439
137.8347,139.5656,136.484,138.2924,492939
137.7719,139.6802,138.0912,138.0965,389049
137.4524,138.2095,136.3753,137.6353,244628
138.2998,139.9837,137.6181,138.443,412151
137.3367,139.1622,137.2716,138.2818,934206
137.9036,140.2307,137.4028,138.8904,507319
139.6061,140.5625,139.1968,139.6511,595956
139.9999,142.0474,139.7404,140.1502,755381
139.5109,140.293,138.5284,139.9344,771333
139.9499,141.4863,139.0935,140.1363,664373
139.7603,141.2772,139.6569,140.1242,499928
139.5432,140.0178,138.7043,139.6723,418109
139.378,139.9665,138.9154,139.8345,505360
138.9733,140.8433,137.8621,139.245,128462
139.4869,140.1537,139.8335,139.8388,920169
139.5122,139.9795,138.433,139.6065,300386
139.279,141.664,138.4957,139.7071,877382
138.8655,141.2833,138.3577,139.8487,917116
139.3904,140.2203,137.9408,139.7193,894968
139.1362,141.1945,139.1322,140.0126,453985
138.932,140.8434,139.0901,139.7752,875628
139.2588,141.8998,140.0062,140.2108,359930
138.7477,140.9965,138.8642,139.5378,607804
138.9414,141.2645,139.4641,139.601,189997
139.7139,140.9935,138.9648,140.5705,103331
139.9947,141.3508,138.4563,140.0703,169831
139.2686,139.8119,138.897,139.7315,941732
138.9991,140.1263,139.4691,139.9884,450507
139.3086,141.5052,139.8422,140.0782,443642
139.2914,140.3024,138.551,140.2535,472247
139.7185,141.6576,138.7431,140.4981,810378
139.9406,142.4963,140.2829,140.8155,180609
140.6638,142.1302,140.1268,141.3703,542907
140.8147,141.6649,141.0579,141.5752,678711
140.9314,142.8823,141.0043,141.4546,410143
140.8666,143.6503,141.7485,141.7909,352932
141.9158,144.1752,141.5865,142.7408,470700
141.8306,143.8314,142.3746,142.6745,768625
141.5142,142.6473,142.1625,142.1872,881878
142.4362,142.7715,142.5311,142.7408,691312
142.645,144.0699,142.0531,142.6806,264125
140.6586,142.0563,140.2559,141.5943,630021
141.4318,143.7343,141.6127,142.018,417778
141.4522,142.683,139.9751,141.7503,543605
141.5559,142.7663,141.1281,141.705,213584
141.0415,143.3789,141.2086,141.871,968464
141.1298,143.5251,141.5303,141.9663,333809
141.5065,143.6063,141.8134,142.321,354041
141.4582,143.9801,141.955,142.1033,762286
141.9938,144.3244,141.7703,142.3598,668054
141.926,144.1238,140.5108,142.23,584827
142.5909,144.2478,141.2226,142.5994,740029
142.0735,144.3184,141.1566,142.9071,363707
142.352,143.7661,142.2297,142.4394,705651
142.3516,143.1899,142.0712,142.9824,998435
142.2103,143.2574,142.2559,142.7144,441571
142.5918,143.1298,141.676,143.1184,911364
142.3754,143.5769,141.3616,143.3021,873774
144.1896,145.0996,142.5905,144.2212,186474
143.3361,144.4025,144.0389,144.1094,315906
143.8827,145.7381,143.3015,143.9348,594506
143.8869,145.5365,143.8679,143.9251,900458
143.3437,143.9167,143.6932,143.7735,266460
144.1104,144.6713,144.0144,144.1735,746145
142.5762,145.0035,142.8127,143.3653,830229
142.3089,144.4446,142.2301,142.8385,137171
142.2755,144.1955,141.5037,142.3046,645331
142.7392,144.7748,141.9699,142.7797,117422
143.0224,145.5876,142.0922,143.635,778311
142.7767,144.4031,143.3,143.5828,128443
143.0606,143.999,143.1829,143.4984,654079
142.9788,145.0502,142.2802,143.5334,444118
143.3145,144.7129,142.9709,144.1144,681553
143.0402,145.2635,143.3427,143.6507,125877
143.5451,144.8378,142.0653,143.7699,735292
143.6444,145.8453,143.5993,144.2575,243175
143.8797,145.0598,143.7741,144.508,467573
143.8687,145.6189,143.7619,144.6028,169003
144.4824,146.2314,144.4579,145.1033,363638
142.7825,145.6379,142.6368,143.7517,923333
143.8934,144.6238,143.3133,144.0906,300311
142.8125,145.637,143.2447,143.7636,186785
142.3099,144.458,141.0393,142.8483,673622
142.4319,144.5657,142.4872,143.1039,396148
143.6913,145.3645,142.3937,143.7907,272652
143.3414,144.9328,143.0275,143.722,672894
143.4291,144.6866,143.328,144.1984,945320
144.2977,145.3836,144.5327,145.0046,857791
145.6219,147.3947,144.1574,145.662,165770
145.9354,147.9323,145.0076,146.482,624360
146.7648,147.2795,146.8086,146.8531,456823
145.8949,148.121,146.7704,146.8908,908583
145.1925,146.9849,144.2451,146.0898,682259
145.9457,146.2841,144.1891,145.9668,600379
144.6865,146.6089,144.533,145.5452,878833
145.7112,147.1937,145.6439,146.6306,815370
146.1891,146.7352,144.9178,146.5427,634819
145.8848,147.5382,146.3274,146.6043,212548
146.4379,148.0602,145.5726,146.88,963519
146.2466,146.9956,145.9499,146.9018,528244
147.409,148.5535,146.2627,147.7494,923462
147.1155,147.9534,147.3778,147.438,131792
147.1109,147.5966,146.3499,147.5353,500604
147.0185,147.4154,146.0506,147.1641,598454
145.6729,146.7822,144.8224,146.5041,140224
145.8495,146.564,144.8445,146.1982,933391
145.7795,147.7864,144.4194,146.1797,125544
145.071,146.844,144.1905,145.965,470667
145.1222,145.913,144.8025,145.6188,778058
144.3714,145.1163,144.6408,144.9157,204421
143.9176,145.47,143.6135,144.8741,972783
143.235,145.7178,142.3743,144.1218,550754
144.3323,145.2307,144.3519,144.5018,802407
144.0698,144.8628,143.4272,144.543,996463
142.8429,144.6225,143.5842,143.8142,463388
143.2873,144.7702,143.6056,143.6596,962977
142.912,143.3427,141.9243,143.2835,234700
143.2481,144.6984,142.0794,143.4431,797551
143.999,144.9036,142.912,144.1134,333074
142.4355,143.1952,141.4573,143.1758,396871
142.4632,144.5811,143.0715,143.2333,396438
142.1842,144.578,142.9427,143.1532,601889
142.7155,144.7466,141.7598,143.4889,124223
143.3521,144.2793,142.5889,143.5955,783008
143.1794,144.2787,142.6734,143.2195,982672
142.0745,143.8343,141.5837,143.06,303537
142.3215,144.0632,140.8731,142.662,819334
142.888,144.3671,141.8208,143.2,627807
142.3047,143.3742,141.6268,143.2106,707903
143.5761,145.4474,143.5962,144.1612,646568
143.916,145.5054,143.5533,144.1309,452054
142.8876,144.5181,142.0484,143.7767,277911
142.0265,144.7714,141.7901,143.0198,407223
142.0316,143.8043,141.6499,142.1183,231448
140.4639,141.6765,140.2779,141.3262,231850
141.0692,143.2683,140.088,141.4597,727867
141.19,142.5959,141.277,141.7141,267183
140.0087,142.371,139.6137,140.9235,311036
140.3977,142.9992,141.2867,141.371,253448
140.8673,142.1397,140.5221,141.1295,496811
140.99,142.0011,139.855,141.2029,572813
141.9285,143.8399,141.7103,142.009,573208
141.8956,142.9191,142.013,142.4574,512099
142.3096,142.8371,140.565,142.3232,868601
141.4657,142.6008,140.5289,141.8776,965155
140.7283,142.5206,139.8038,140.8017,173025
140.0369,142.3197,140.0203,140.4421,807511
140.2966,140.7767,139.6537,140.3365,459106
139.0077,141.5707,138.6943,139.8429,303352
139.5676,140.2937,139.4667,139.7773,305409
139.4874,141.757,138.8522,139.8157,290592
138.8332,140.8981,138.8853,139.7033,158150
138.632,139.3925,138.4249,139.3783,184403
139.2436,139.5309,139.2515,139.4626,146686
139.6117,139.9786,139.4706,139.6836,417091
138.4227,139.5135,137.2102,139.1384,949858
139.4532,141.3791,137.8851,139.8439,877957
139.0285,140.2401,138.9422,139.7946,479531
139.3587,141.7423,138.226,139.804,664540
139.8121,141.4303,138.8465,140.1581,125927
139.8235,141.6597,140.0409,140.2747,361002
140.0027,141.1869,140.1579,140.7513,821004
139.9926,142.6802,140.2675,140.8948,780461
140.5389,141.9242,139.3971,140.5886,691322
140.2453,142.4982,139.6094,140.7694,482929
140.1647,142.1105,138.3505,140.1975,338517
139.7834,140.5031,138.6717,140.2518,196647
139.3499,140.4283,138.5215,140.2352,278848
139.7695,141.7379,138.3487,140.1311,675107
139.1344,141.7991,138.4643,140.0668,152336
138.4953,140.2934,138.4602,139.1259,353213
137.9174,139.5836,138.4215,138.8516,552184
138.1408,140.2032,137.7544,138.898,989653
138.8745,139.5892,137.5988,138.9779,935205
138.2329,138.9408,137.6909,138.4641,304036
138.7028,140.0732,137.4002,139.0969,188781
138.4937,139.0961,136.7427,138.6638,808914
138.6537,140.116,138.0098,139.1486,653869
138.8908,141.2754,138.449,139.3622,985793
138.0828,140.7186,137.3533,139.039,188232
139.493,141.81,139.8782,139.9267,510968
138.5443,140.9425,139.0719,139.3299,124486
138.8476,140.499,138.0981,139.7895,590641
139.4128,141.9138,138.8257,140.2898,220426
139.7458,141.8003,139.1222,139.9544,863527
140.1546,142.5447,138.873,140.6507,415929
140.1779,141.892,139.8227,140.5257,967573
140.2701,141.0927,139.4023,140.67,197620
140.4394,140.8796,139.5315,140.8002,808250
139.9066,141.0274,140.3643,140.733,387647
140.6863,143.0695,140.5687,141.1384,824521
141.0115,142.4593,139.7031,141.5352,213329
139.6784,142.3709,140.2941,140.6609,252656
141.2531,142.2431,140.9659,141.3131,545104
139.9939,141.8034,139.5226,140.4818,884574
140.224,141.0464,140.8137,140.9981,419770
141.4103,142.0612,139.7722,141.5614,767381
140.4044,141.8885,140.8157,141.016,316675
140.5711,142.0718,139.5774,140.8105,477802
139.3903,140.6007,139.5781,140.2577,358024
139.8231,141.6793,138.5417,140.1502,837768
139.6672,140.725,138.8166,139.9962,504514
139.7879,142.0209,139.6094,140.386,779205
140.8576,141.2371,139.0735,141.0412,160197
141.4542,143.0986,141.6066,141.739,732873
141.0413,142.0446,140.3024,141.458,669264
140.9997,142.9441,139.3742,141.3534,172686
139.9868,141.316,139.1297,140.5116,928984
139.5091,141.4394,138.6292,140.1087,534741
140.0245,142.4597,140.5269,140.5911,928809
140.7447,141.4402,141.3562,141.3989,926555
140.474,140.804,140.7095,140.7817,717767
140.3591,142.0261,138.5021,140.4855,452640
139.7115,141.7651,138.5133,140.4723,802327
139.7616,141.1983,139.9434,140.6124,897269
139.9506,141.1964,139.6256,140.2076,905951
140.0125,140.5035,140.1277,140.4196,972528
139.6841,140.5676,139.5244,140.1827,909739
139.6421,141.0245,139.4352,140.1755,575115
139.7891,142.1167,138.952,140.4486,119640
140.4102,141.4112,138.7192,140.4518,196716
139.5122,141.4064,138.7402,140.2336,779256
140.1169,141.9263,138.8859,140.1788,163001
139.6664,140.7523,138.6028,140.1346,156615
139.122,141.351,138.4726,139.9496,214541
139.369,141.5436,138.8687,139.8202,607366
140.4705,141.0248,139.9479,140.6196,373776
139.915,141.613,140.3345,140.9,712650
139.863,142.7119,139.3936,140.7523,907648
140.3294,143.0672,139.1822,141.1008,883175
140.5223,141.3803,139.7717,140.9338,503340
141.3366,141.6533,139.6954,141.5204,652025
140.7638,142.2471,141.6768,141.7052,261207
141.1192,142.447,140.0626,141.6516,299184
141.0231,142.7575,140.1682,141.8754,882423
140.7479,142.3276,139.828,141.09,659127
140.1913,142.3256,138.6585,140.5266,747499
138.9441,140.5904,138.7498,139.9297,886142
139.4793,141.7011,139.5201,140.0011,250585
140.7267,141.0543,140.4359,140.8674,602223
141.7634,142.0668,140.8714,141.983,136303
141.8201,143.3102,140.4891,142.3021,925565
142.51,142.6718,142.4077,142.5525,312891
141.1894,142.4369,140.4432,141.652,901730
140.9617,143.1742,139.841,141.3806,362496
140.2074,141.4697,140.7559,140.9867,103122
140.3214,142.0883,140.4428,140.6763,367351
139.6097,141.197,139.86,140.5922,786301
140.1754,140.446,139.8084,140.3562,278663
138.7755,140.4799,138.9699,139.3665,773775
139.6508,141.4102,139.3431,139.7405,223739
138.4703,140.0231,138.9428,139.2041,332302
138.329,140.5583,138.102,139.3237,400737
139.5416,142.1608,138.9845,140.3608,300652
139.3454,141.4805,138.4952,139.9011,800516
138.1512,139.0237,137.5712,138.6359,746857
137.6579,139.9597,136.5871,138.4929,166706
138.1074,140.0472,137.2824,139.0434,754597
139.0334,141.5145,138.1073,140.0226,443185
139.0113,140.3969,138.6302,139.4078,882823
138.6653,139.9121,137.9006,139.6562,236712
139.2676,140.5633,137.8978,139.4235,159472
139.117,140.3548,138.6906,139.3705,880867
140.6037,141.7286,140.4795,140.6927,711453
139.6695,141.699,138.576,139.9412,701649
139.3002,141.8578,139.7952,140.0681,126181
139.449,141.209,139.7144,140.3019,402218
140.0659,141.7563,139.8441,140.8448,671318
140.2628,141.9242,139.5341,140.8938,111125
140.5339,142.087,139.1954,141.0479,105801
140.1433,142.7528,139.6656,140.852,680185
140.5958,142.2854,139.6438,140.9866,934698
139.9737,141.3699,140.195,140.815,714471
140.4486,142.1889,139.7512,141.1258,102292
140.2432,142.1954,140.0654,140.941,219362
140.5936,142.4091,139.4157,141.1295,114977
140.2297,142.2854,140.33,141.1149,666481
141.4259,142.0334,140.7414,141.6779,739169
141.2711,141.7194,140.7871,141.6522,981177
139.9881,141.4414,139.1435,140.7657,276459
140.9039,142.2517,139.4893,141.3967,980126
140.0546,141.0674,140.2893,140.9438,391108
140.2705,142.2469,139.6669,140.6169,420217
139.9498,141.0072,138.9072,140.3191,714435
140.1176,142.8336,139.2155,141.0063,670895
139.4741,140.2473,138.9511,139.9385,826093
140.9912,141.6212,141.2896,141.5073,919009
141.7026,143.0,141.298,142.0354,910004
141.8703,142.5253,141.0463,142.147,179494
141.4636,143.9943,141.2845,142.1195,141204
142.1425,142.2829,141.8892,142.2623,300074
141.6436,143.3481,142.4489,142.5229,308567
142.0663,144.699,141.4707,142.8455,607563
142.9325,143.8921,141.1378,143.1233,943704
142.4741,143.3543,141.3297,143.1681,984004
142.4668,143.6752,141.7029,143.0694,908311
142.8092,143.9898,141.3107,142.9938,106319
142.6231,143.2666,142.3849,142.8963,669533
143.0542,144.3963,142.2183,143.4632,782790
143.0607,145.4327,143.6388,143.76,867963
141.6511,144.035,140.8754,142.2898,650079
142.0855,142.7163,140.678,142.6177,542983
141.9467,143.0369,140.9935,142.7151,448227
141.9478,143.2563,141.6369,142.7058,966627
141.8936,143.7012,140.934,142.5115,645946
142.2866,143.7955,141.1858,143.0736,583781
143.2131,145.2354,143.1153,143.5473,688001
142.2796,144.5942,141.5744,143.1609,865160
142.7495,143.5653,142.8247,143.3644,986267
142.0562,144.1277,141.1247,142.8786,179975
141.6425,142.4148,141.9921,142.1888,383089
141.657,142.3855,141.519,141.8754,869851
141.7642,142.6623,140.8654,142.3066,827467
142.4121,143.1293,142.4336,142.7832,986511
142.3422,144.2725,142.7236,143.0397,607805
142.9265,144.5295,142.2913,143.4023,959104
142.8242,144.0124,141.9904,143.6604,634969
142.6615,145.32,142.8027,143.3396,541043
142.871,144.3992,141.8733,143.5556,928541
143.7386,144.1499,142.3399,143.9558,840986
143.3487,144.5741,143.1747,144.3329,498371
144.0857,146.0952,143.6343,144.9274,385933
144.4925,147.2397,145.2006,145.2815,605073
145.127,146.6012,144.723,145.4573,161572
145.4567,147.8904,145.4655,145.9923,129563
145.842,146.8673,145.6791,145.9791,252802
144.9997,146.4098,144.7588,145.5381,310322
145.3107,146.4566,144.7468,145.4566,260139
144.5311,146.479,143.6264,145.0841,585465
144.0978,145.4818,143.5504,144.7466,147358
144.2841,146.4021,142.8481,144.6743,803419
143.7795,144.3367,143.9873,144.2781,902898
143.2485,145.0036,144.0046,144.1241,549162
143.0687,144.1993,142.1081,143.1773,799700
142.4922,144.498,143.2819,143.2839,936691
143.1138,143.8367,141.7091,143.2845,298682
142.8393,143.731,141.8641,142.876,819862
143.0201,144.1747,142.2295,143.2056,648409
142.9094,145.0482,142.9494,143.6744,956442
142.4655,144.4177,142.1207,142.8706,142884
141.6168,143.9649,141.627,142.4893,345065
141.58,142.7879,142.0726,142.1047,227192
141.6125,143.6336,141.4677,141.6347,329196
141.3328,143.7468,141.0394,142.0495,305180
141.8423,142.4726,141.6523,141.9526,362780
141.0309,142.2105,140.2628,141.8203,887231
